% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
2560	0	5	7	0	8	29	0	1	0	1.4159
2560	0	6	8	0	8	29	0	1	1	280759
2560	0	6	2	0	8	29	0	1	1	82713.4
2560	0	6	7	0	8	29	0	1	0	3.84796
2560	0	6	3	0	8	29	0	1	0	1.63952
2560	0	9	2	0	8	29	0	1	1	92361.5
2560	0	9	8	0	8	29	0	1	1	16783.1
2560	0	9	7	0	8	29	0	1	0	5.29393
2560	0	9	3	0	8	29	0	1	0	1.19179
2560	0	10	2	0	8	29	0	1	1	59834.2
2560	0	10	8	0	8	29	0	1	1	14456.2
2560	0	10	7	0	8	29	0	1	0	5.5404
2560	0	10	3	0	8	29	0	1	0	1.13875
2564	0	2	1	0	8	29	0	1	1	213373
2564	0	2	6	0	8	29	0	1	1	82713.4
2564	0	3	1	0	8	29	0	1	1	62365.3
2564	0	3	6	0	8	29	0	1	1	34633
2564	0	4	1	0	8	29	0	1	1	170506
2564	0	4	6	0	8	29	0	1	1	31415
2564	0	5	6	0	8	29	0	1	1	145181
2564	0	5	1	0	8	29	0	1	1	41537.4
2564	0	7	1	0	8	29	0	1	1	5.46974e+06
2564	0	7	6	0	8	29	0	1	1	53058.1
2564	0	8	6	0	8	29	0	1	1	280759
2564	0	8	1	0	8	29	0	1	1	37642.4
2564	0	9	1	0	8	29	0	1	1	145812
2564	0	9	6	0	8	29	0	1	1	24837.9
2564	0	10	1	0	8	29	0	1	1	99866.1
2564	0	10	6	0	8	29	0	1	1	20210.1
2568	0	1	4	0	8	29	0	1	1	170506
2568	0	1	10	0	8	29	0	1	1	99866.1
2568	0	2	10	0	8	29	0	1	1	59834.2
2568	0	2	4	0	8	29	0	1	1	47547.8
2568	0	3	10	0	8	29	0	1	1	51931.4
2568	0	3	4	0	8	29	0	1	1	25411.3
2568	0	5	4	0	8	29	0	1	1	19518.3
2568	0	5	10	0	8	29	0	1	1	18999.3
2568	0	6	4	0	8	29	0	1	1	31415
2568	0	6	10	0	8	29	0	1	1	20210.1
2568	0	7	4	0	8	29	0	1	1	241875
2568	0	7	10	0	8	29	0	1	1	114549
2568	0	8	4	0	8	29	0	1	1	26422.1
2568	0	8	10	0	8	29	0	1	1	14456.2
2568	0	9	10	0	8	29	0	1	1	1.50488e+06
2568	0	9	4	0	8	29	0	1	1	76256.7
2572	0	1	5	0	8	29	0	1	1	41537.4
2572	0	2	5	0	8	29	0	1	1	99573.7
2572	0	3	5	0	8	29	0	1	1	62367.8
2572	0	4	5	0	8	29	0	1	1	19518.3
2572	0	6	5	0	8	29	0	1	1	145181
2572	0	7	5	0	8	29	0	1	1	35156.9
2572	0	8	5	0	8	29	0	1	1	52949.2
2572	0	9	5	0	8	29	0	1	1	24022.1
2572	0	10	5	0	8	29	0	1	1	18999.3
2576	0	1	9	0	8	29	0	1	1	145812
2576	0	2	9	0	8	29	0	1	1	92361.5
2576	0	3	9	0	8	29	0	1	1	75937.9
2576	0	4	9	0	8	29	0	1	1	76256.7
2576	0	5	9	0	8	29	0	1	1	24022.1
2576	0	6	9	0	8	29	0	1	1	24837.9
2576	0	7	9	0	8	29	0	1	1	160048
2576	0	8	9	0	8	29	0	1	1	16783.1
2576	0	10	9	0	8	29	0	1	1	1.50488e+06
2880	0	1	3	0	8	29	0	1	1	62365.3
2880	0	2	3	0	8	29	0	1	1	204847
2880	0	4	3	0	8	29	0	1	1	25411.3
2880	0	5	3	0	8	29	0	1	1	62367.8
2880	0	6	3	0	8	29	0	1	1	34633
2880	0	7	3	0	8	29	0	1	1	54075.1
2880	0	8	3	0	8	29	0	1	1	19188.2
2880	0	9	3	0	8	29	0	1	1	75937.9
2880	0	10	3	0	8	29	0	1	1	51931.4
2884	0	2	1	0	8	29	0	1	1	213373
2884	0	2	7	0	8	29	0	1	1	152535
2884	0	2	5	0	8	29	0	1	1	99573.7
2884	0	3	5	0	8	29	0	1	1	62367.8
2884	0	3	1	0	8	29	0	1	1	62365.3
2884	0	3	7	0	8	29	0	1	1	54075.1
2884	0	4	7	0	8	29	0	1	1	241875
2884	0	4	1	0	8	29	0	1	1	170506
2884	0	4	5	0	8	29	0	1	1	19518.3
2884	0	6	5	0	8	29	0	1	1	145181
2884	0	6	1	0	8	29	0	1	1	62855.8
2884	0	6	7	0	8	29	0	1	1	53058.1
2884	0	8	5	0	8	29	0	1	1	52949.2
2884	0	8	1	0	8	29	0	1	1	37642.4
2884	0	8	7	0	8	29	0	1	1	34154.6
2884	0	9	7	0	8	29	0	1	1	160048
2884	0	9	1	0	8	29	0	1	1	145812
2884	0	9	5	0	8	29	0	1	1	24022.1
2884	0	10	7	0	8	29	0	1	1	114549
2884	0	10	1	0	8	29	0	1	1	99866.1
2884	0	10	5	0	8	29	0	1	1	18999.3
2888	0	1	10	0	8	29	0	1	1	99866.1
2888	0	2	10	0	8	29	0	1	1	59834.2
2888	0	3	10	0	8	29	0	1	1	51931.4
2888	0	4	10	0	8	29	0	1	1	76135.5
2888	0	5	10	0	8	29	0	1	1	18999.3
2888	0	6	10	0	8	29	0	1	1	20210.1
2888	0	7	10	0	8	29	0	1	1	114549
2888	0	8	10	0	8	29	0	1	1	14456.2
2888	0	9	10	0	8	29	0	1	1	1.50488e+06
2892	0	1	8	0	8	29	0	1	1	37642.4
2892	0	1	4	0	8	29	0	1	0	6.81361
2892	0	1	6	0	8	29	0	1	0	0.925974
2892	0	2	8	0	8	29	0	1	1	36870.4
2892	0	2	6	0	8	29	0	1	0	4.36941
2892	0	2	4	0	8	29	0	1	0	1.44391
2892	0	3	8	0	8	29	0	1	1	19188.2
2892	0	3	6	0	8	29	0	1	0	3.4231
2892	0	3	4	0	8	29	0	1	0	1.84292
2892	0	5	8	0	8	29	0	1	1	52949.2
2892	0	5	6	0	8	29	0	1	0	18.6815
2892	0	5	4	0	8	29	0	1	0	0.337695
2892	0	7	8	0	8	29	0	1	1	34154.6
2892	0	7	4	0	8	29	0	1	0	11.4504
2892	0	7	6	0	8	29	0	1	0	0.551005
2892	0	9	8	0	8	29	0	1	1	16783.1
2892	0	9	4	0	8	29	0	1	0	7.71114
2892	0	9	6	0	8	29	0	1	0	0.818131
2892	0	10	8	0	8	29	0	1	1	14456.2
2892	0	10	4	0	8	29	0	1	0	9.46158
2892	0	10	6	0	8	29	0	1	0	0.666758
2896	0	1	2	0	8	29	0	1	1	213373
2896	0	1	9	0	8	29	0	1	1	145812
2896	0	3	2	0	8	29	0	1	1	204847
2896	0	3	9	0	8	29	0	1	1	75937.9
2896	0	4	9	0	8	29	0	1	1	76256.7
2896	0	4	2	0	8	29	0	1	1	47547.8
2896	0	5	2	0	8	29	0	1	1	99573.7
2896	0	5	9	0	8	29	0	1	1	24022.1
2896	0	6	2	0	8	29	0	1	1	82713.4
2896	0	6	9	0	8	29	0	1	1	24837.9
2896	0	7	9	0	8	29	0	1	1	160048
2896	0	7	2	0	8	29	0	1	1	152535
2896	0	8	2	0	8	29	0	1	1	36870.4
2896	0	8	9	0	8	29	0	1	1	16783.1
2896	0	10	9	0	8	29	0	1	1	1.50488e+06
2896	0	10	2	0	8	29	0	1	1	59834.2
3200	0	1	3	0	8	29	0	1	1	62365.3
3200	0	2	3	0	8	29	0	1	1	204847
3200	0	4	3	0	8	29	0	1	1	25411.3
3200	0	5	3	0	8	29	0	1	1	62367.8
3200	0	6	3	0	8	29	0	1	1	34633
3200	0	7	3	0	8	29	0	1	1	54075.1
3200	0	8	3	0	8	29	0	1	1	19188.2
3200	0	9	3	0	8	29	0	1	1	75937.9
3200	0	10	3	0	8	29	0	1	1	51931.4
3204	0	2	7	0	8	29	0	1	1	152535
3204	0	2	1	0	8	29	0	1	0	5.8028
3204	0	2	9	0	8	29	0	1	0	1.08729
3204	0	3	7	0	8	29	0	1	1	54075.1
3204	0	3	9	0	8	29	0	1	0	3.05843
3204	0	3	1	0	8	29	0	1	0	2.06286
3204	0	4	7	0	8	29	0	1	1	241875
3204	0	4	1	0	8	29	0	1	0	5.61627
3204	0	4	9	0	8	29	0	1	0	1.12339
3204	0	5	7	0	8	29	0	1	1	35156.9
3204	0	5	1	0	8	29	0	1	0	4.34293
3204	0	5	9	0	8	29	0	1	0	1.4526
3204	0	6	7	0	8	29	0	1	1	53058.1
3204	0	6	1	0	8	29	0	1	0	6.35604
3204	0	6	9	0	8	29	0	1	0	0.99255
3204	0	8	7	0	8	29	0	1	1	34154.6
3204	0	8	1	0	8	29	0	1	0	5.63301
3204	0	8	9	0	8	29	0	1	0	1.11986
3204	0	10	7	0	8	29	0	1	1	114549
3204	0	10	9	0	8	29	0	1	0	37.8506
3204	0	10	1	0	8	29	0	1	0	0.166692
3208	0	1	2	0	8	29	0	1	1	213373
3208	0	1	4	0	8	29	0	1	0	2.63201
3208	0	1	10	0	8	29	0	1	0	1.07494
3208	0	1	6	0	8	29	0	1	0	0.583955
3208	0	3	2	0	8	29	0	1	1	204847
3208	0	3	10	0	8	29	0	1	0	2.1724
3208	0	3	6	0	8	29	0	1	0	1.12475
3208	0	3	4	0	8	29	0	1	0	0.737353
3208	0	5	2	0	8	29	0	1	1	99573.7
3208	0	5	6	0	8	29	0	1	0	9.46722
3208	0	5	4	0	8	29	0	1	0	0.298617
3208	0	5	10	0	8	29	0	1	0	0.28976
3208	0	7	2	0	8	29	0	1	1	152535
3208	0	7	4	0	8	29	0	1	0	3.62487
3208	0	7	10	0	8	29	0	1	0	0.975583
3208	0	7	6	0	8	29	0	1	0	0.373922
3208	0	8	2	0	8	29	0	1	1	36870.4
3208	0	8	6	0	8	29	0	1	0	17.251
3208	0	8	4	0	8	29	0	1	0	0.224815
3208	0	8	10	0	8	29	0	1	0	0.11821
3208	0	9	2	0	8	29	0	1	1	92361.5
3208	0	9	10	0	8	29	0	1	0	37.3906
3208	0	9	4	0	8	29	0	1	0	0.125218
3208	0	9	6	0	8	29	0	1	0	0.039459
3212	0	1	5	0	8	29	0	1	1	41537.4
3212	0	1	8	0	8	29	0	1	1	37642.4
3212	0	2	5	0	8	29	0	1	1	99573.7
3212	0	2	8	0	8	29	0	1	1	36870.4
3212	0	3	5	0	8	29	0	1	1	62367.8
3212	0	3	8	0	8	29	0	1	1	19188.2
3212	0	4	8	0	8	29	0	1	1	26422.1
3212	0	4	5	0	8	29	0	1	1	19518.3
3212	0	6	8	0	8	29	0	1	1	280759
3212	0	6	5	0	8	29	0	1	1	145181
3212	0	7	5	0	8	29	0	1	1	35156.9
3212	0	7	8	0	8	29	0	1	1	34154.6
3212	0	9	5	0	8	29	0	1	1	24022.1
3212	0	9	8	0	8	29	0	1	1	16783.1
3212	0	10	5	0	8	29	0	1	1	18999.3
3212	0	10	8	0	8	29	0	1	1	14456.2
3520	0	2	3	0	8	29	0	1	1	204847
3520	0	2	1	0	8	29	0	1	0	5.8028
3520	0	2	9	0	8	29	0	1	0	1.08729
3520	0	4	3	0	8	29	0	1	1	25411.3
3520	0	4	1	0	8	29	0	1	0	5.61627
3520	0	4	9	0	8	29	0	1	0	1.12339
3520	0	5	3	0	8	29	0	1	1	62367.8
3520	0	5	1	0	8	29	0	1	0	4.34293
3520	0	5	9	0	8	29	0	1	0	1.4526
3520	0	6	3	0	8	29	0	1	1	34633
3520	0	6	1	0	8	29	0	1	0	6.35604
3520	0	6	9	0	8	29	0	1	0	0.99255
3520	0	7	3	0	8	29	0	1	1	54075.1
3520	0	7	1	0	8	29	0	1	0	85.8438
3520	0	7	9	0	8	29	0	1	0	0.0734994
3520	0	8	3	0	8	29	0	1	1	19188.2
3520	0	8	1	0	8	29	0	1	0	5.63301
3520	0	8	9	0	8	29	0	1	0	1.11986
3520	0	10	3	0	8	29	0	1	1	51931.4
3520	0	10	9	0	8	29	0	1	0	37.8506
3520	0	10	1	0	8	29	0	1	0	0.166692
3524	0	1	10	0	8	29	0	1	1	99866.1
3524	0	1	6	0	8	29	0	1	1	62855.8
3524	0	2	6	0	8	29	0	1	1	82713.4
3524	0	2	10	0	8	29	0	1	1	59834.2
3524	0	3	10	0	8	29	0	1	1	51931.4
3524	0	3	6	0	8	29	0	1	1	34633
3524	0	4	10	0	8	29	0	1	1	76135.5
3524	0	4	6	0	8	29	0	1	1	31415
3524	0	5	6	0	8	29	0	1	1	145181
3524	0	5	10	0	8	29	0	1	1	18999.3
3524	0	7	10	0	8	29	0	1	1	114549
3524	0	7	6	0	8	29	0	1	1	53058.1
3524	0	8	6	0	8	29	0	1	1	280759
3524	0	8	10	0	8	29	0	1	1	14456.2
3524	0	9	10	0	8	29	0	1	1	1.50488e+06
3524	0	9	6	0	8	29	0	1	1	24837.9
3528	0	1	7	0	8	29	0	1	1	5.46974e+06
3528	0	2	7	0	8	29	0	1	1	152535
3528	0	3	7	0	8	29	0	1	1	54075.1
3528	0	4	7	0	8	29	0	1	1	241875
3528	0	5	7	0	8	29	0	1	1	35156.9
3528	0	6	7	0	8	29	0	1	1	53058.1
3528	0	8	7	0	8	29	0	1	1	34154.6
3528	0	9	7	0	8	29	0	1	1	160048
3528	0	10	7	0	8	29	0	1	1	114549
3536	0	1	2	0	8	29	0	1	1	213373
3536	0	1	4	0	8	29	0	1	1	170506
3536	0	1	5	0	8	29	0	1	1	41537.4
3536	0	1	8	0	8	29	0	1	1	37642.4
3536	0	3	2	0	8	29	0	1	1	204847
3536	0	3	5	0	8	29	0	1	1	62367.8
3536	0	3	4	0	8	29	0	1	1	25411.3
3536	0	3	8	0	8	29	0	1	1	19188.2
3536	0	6	8	0	8	29	0	1	1	280759
3536	0	6	5	0	8	29	0	1	1	145181
3536	0	6	2	0	8	29	0	1	1	82713.4
3536	0	6	4	0	8	29	0	1	1	31415
3536	0	7	4	0	8	29	0	1	1	241875
3536	0	7	2	0	8	29	0	1	1	152535
3536	0	7	5	0	8	29	0	1	1	35156.9
3536	0	7	8	0	8	29	0	1	1	34154.6
3536	0	9	2	0	8	29	0	1	1	92361.5
3536	0	9	4	0	8	29	0	1	1	76256.7
3536	0	9	5	0	8	29	0	1	1	24022.1
3536	0	9	8	0	8	29	0	1	1	16783.1
3536	0	10	4	0	8	29	0	1	1	76135.5
3536	0	10	2	0	8	29	0	1	1	59834.2
3536	0	10	5	0	8	29	0	1	1	18999.3
3536	0	10	8	0	8	29	0	1	1	14456.2
3840	0	1	8	0	8	29	0	1	1	37642.4
3840	0	1	10	0	8	29	0	1	0	6.03883
3840	0	1	5	0	8	29	0	1	0	1.04474
3840	0	2	8	0	8	29	0	1	1	36870.4
3840	0	2	5	0	8	29	0	1	0	4.18
3840	0	2	10	0	8	29	0	1	0	1.50936
3840	0	3	8	0	8	29	0	1	1	19188.2
3840	0	3	5	0	8	29	0	1	0	3.01654
3840	0	3	10	0	8	29	0	1	0	2.09147
3840	0	4	8	0	8	29	0	1	1	26422.1
3840	0	4	10	0	8	29	0	1	0	9.79691
3840	0	4	5	0	8	29	0	1	0	0.643933
3840	0	6	8	0	8	29	0	1	1	280759
3840	0	6	5	0	8	29	0	1	0	18.0421
3840	0	6	10	0	8	29	0	1	0	0.349664
3840	0	7	8	0	8	29	0	1	1	34154.6
3840	0	7	10	0	8	29	0	1	0	8.18371
3840	0	7	5	0	8	29	0	1	0	0.770919
3840	0	9	8	0	8	29	0	1	1	16783.1
3840	0	9	10	0	8	29	0	1	0	157.342
3840	0	9	5	0	8	29	0	1	0	0.0400967
3848	0	1	4	0	8	29	0	1	1	170506
3848	0	1	6	0	8	29	0	1	1	62855.8
3848	0	1	3	0	8	29	0	1	1	62365.3
3848	0	2	3	0	8	29	0	1	1	204847
3848	0	2	6	0	8	29	0	1	1	82713.4
3848	0	2	4	0	8	29	0	1	1	47547.8
3848	0	5	6	0	8	29	0	1	1	145181
3848	0	5	3	0	8	29	0	1	1	62367.8
3848	0	5	4	0	8	29	0	1	1	19518.3
3848	0	7	4	0	8	29	0	1	1	241875
3848	0	7	3	0	8	29	0	1	1	54075.1
3848	0	7	6	0	8	29	0	1	1	53058.1
3848	0	8	6	0	8	29	0	1	1	280759
3848	0	8	4	0	8	29	0	1	1	26422.1
3848	0	8	3	0	8	29	0	1	1	19188.2
3848	0	9	4	0	8	29	0	1	1	76256.7
3848	0	9	3	0	8	29	0	1	1	75937.9
3848	0	9	6	0	8	29	0	1	1	24837.9
3848	0	10	4	0	8	29	0	1	1	76135.5
3848	0	10	3	0	8	29	0	1	1	51931.4
3848	0	10	6	0	8	29	0	1	1	20210.1
3852	0	1	7	0	8	29	0	1	1	5.46974e+06
3852	0	1	2	0	8	29	0	1	1	213373
3852	0	1	9	0	8	29	0	1	1	145812
3852	0	3	2	0	8	29	0	1	1	204847
3852	0	3	9	0	8	29	0	1	1	75937.9
3852	0	3	7	0	8	29	0	1	1	54075.1
3852	0	4	7	0	8	29	0	1	1	241875
3852	0	4	9	0	8	29	0	1	1	76256.7
3852	0	4	2	0	8	29	0	1	1	47547.8
3852	0	5	2	0	8	29	0	1	1	99573.7
3852	0	5	7	0	8	29	0	1	1	35156.9
3852	0	5	9	0	8	29	0	1	1	24022.1
3852	0	6	2	0	8	29	0	1	1	82713.4
3852	0	6	7	0	8	29	0	1	1	53058.1
3852	0	6	9	0	8	29	0	1	1	24837.9
3852	0	8	2	0	8	29	0	1	1	36870.4
3852	0	8	7	0	8	29	0	1	1	34154.6
3852	0	8	9	0	8	29	0	1	1	16783.1
3852	0	10	9	0	8	29	0	1	1	1.50488e+06
3852	0	10	7	0	8	29	0	1	1	114549
3852	0	10	2	0	8	29	0	1	1	59834.2
3856	0	2	1	0	8	29	0	1	1	213373
3856	0	3	1	0	8	29	0	1	1	62365.3
3856	0	4	1	0	8	29	0	1	1	170506
3856	0	5	1	0	8	29	0	1	1	41537.4
3856	0	6	1	0	8	29	0	1	1	62855.8
3856	0	7	1	0	8	29	0	1	1	5.46974e+06
3856	0	8	1	0	8	29	0	1	1	37642.4
3856	0	9	1	0	8	29	0	1	1	145812
3856	0	10	1	0	8	29	0	1	1	99866.1
4160	0	1	2	0	8	29	0	1	1	213373
4160	0	1	6	0	8	29	0	1	1	62855.8
4160	0	3	2	0	8	29	0	1	1	204847
4160	0	3	6	0	8	29	0	1	1	34633
4160	0	4	2	0	8	29	0	1	1	47547.8
4160	0	4	6	0	8	29	0	1	1	31415
4160	0	5	6	0	8	29	0	1	1	145181
4160	0	5	2	0	8	29	0	1	1	99573.7
4160	0	7	2	0	8	29	0	1	1	152535
4160	0	7	6	0	8	29	0	1	1	53058.1
4160	0	8	6	0	8	29	0	1	1	280759
4160	0	8	2	0	8	29	0	1	1	36870.4
4160	0	9	2	0	8	29	0	1	1	92361.5
4160	0	9	6	0	8	29	0	1	1	24837.9
4160	0	10	2	0	8	29	0	1	1	59834.2
4160	0	10	6	0	8	29	0	1	1	20210.1
4164	0	1	3	0	8	29	0	1	1	62365.3
4164	0	1	5	0	8	29	0	1	1	41537.4
4164	0	2	3	0	8	29	0	1	1	204847
4164	0	2	5	0	8	29	0	1	1	99573.7
4164	0	4	3	0	8	29	0	1	1	25411.3
4164	0	4	5	0	8	29	0	1	1	19518.3
4164	0	6	5	0	8	29	0	1	1	145181
4164	0	6	3	0	8	29	0	1	1	34633
4164	0	7	3	0	8	29	0	1	1	54075.1
4164	0	7	5	0	8	29	0	1	1	35156.9
4164	0	8	5	0	8	29	0	1	1	52949.2
4164	0	8	3	0	8	29	0	1	1	19188.2
4164	0	9	3	0	8	29	0	1	1	75937.9
4164	0	9	5	0	8	29	0	1	1	24022.1
4164	0	10	3	0	8	29	0	1	1	51931.4
4164	0	10	5	0	8	29	0	1	1	18999.3
4172	0	2	10	0	8	29	0	1	1	59834.2
4172	0	2	4	0	8	29	0	1	1	47547.8
4172	0	2	8	0	8	29	0	1	1	36870.4
4172	0	2	1	0	8	29	0	1	0	3.51369
4172	0	2	7	0	8	29	0	1	0	1.79566
4172	0	3	10	0	8	29	0	1	1	51931.4
4172	0	3	4	0	8	29	0	1	1	25411.3
4172	0	3	8	0	8	29	0	1	1	19188.2
4172	0	3	1	0	8	29	0	1	0	2.89685
4172	0	3	7	0	8	29	0	1	0	2.17789
4172	0	5	8	0	8	29	0	1	1	52949.2
4172	0	5	4	0	8	29	0	1	1	19518.3
4172	0	5	10	0	8	29	0	1	1	18999.3
4172	0	5	1	0	8	29	0	1	0	2.96755
4172	0	5	7	0	8	29	0	1	0	2.12591
4172	0	6	8	0	8	29	0	1	1	280759
4172	0	6	4	0	8	29	0	1	1	31415
4172	0	6	10	0	8	29	0	1	1	20210.1
4172	0	6	1	0	8	29	0	1	0	2.97559
4172	0	6	7	0	8	29	0	1	0	2.12026
4172	0	9	10	0	8	29	0	1	1	1.50488e+06
4172	0	9	4	0	8	29	0	1	1	76256.7
4172	0	9	8	0	8	29	0	1	1	16783.1
4172	0	9	7	0	8	29	0	1	0	2.75709
4172	0	9	1	0	8	29	0	1	0	2.28841
4176	0	1	9	0	8	29	0	1	1	145812
4176	0	2	9	0	8	29	0	1	1	92361.5
4176	0	3	9	0	8	29	0	1	1	75937.9
4176	0	4	9	0	8	29	0	1	1	76256.7
4176	0	5	9	0	8	29	0	1	1	24022.1
4176	0	6	9	0	8	29	0	1	1	24837.9
4176	0	7	9	0	8	29	0	1	1	160048
4176	0	8	9	0	8	29	0	1	1	16783.1
4176	0	10	9	0	8	29	0	1	1	1.50488e+06
4480	0	2	1	0	8	29	0	1	1	213373
4480	0	2	3	0	8	29	0	1	1	204847
4480	0	2	9	0	8	29	0	1	1	92361.5
4480	0	4	1	0	8	29	0	1	1	170506
4480	0	4	9	0	8	29	0	1	1	76256.7
4480	0	4	3	0	8	29	0	1	1	25411.3
4480	0	5	3	0	8	29	0	1	1	62367.8
4480	0	5	1	0	8	29	0	1	1	41537.4
4480	0	5	9	0	8	29	0	1	1	24022.1
4480	0	6	1	0	8	29	0	1	1	62855.8
4480	0	6	3	0	8	29	0	1	1	34633
4480	0	6	9	0	8	29	0	1	1	24837.9
4480	0	7	1	0	8	29	0	1	1	5.46974e+06
4480	0	7	9	0	8	29	0	1	1	160048
4480	0	7	3	0	8	29	0	1	1	54075.1
4480	0	8	1	0	8	29	0	1	1	37642.4
4480	0	8	3	0	8	29	0	1	1	19188.2
4480	0	8	9	0	8	29	0	1	1	16783.1
4480	0	10	9	0	8	29	0	1	1	1.50488e+06
4480	0	10	1	0	8	29	0	1	1	99866.1
4480	0	10	3	0	8	29	0	1	1	51931.4
4484	0	1	2	0	8	29	0	1	1	213373
4484	0	1	4	0	8	29	0	1	1	170506
4484	0	3	2	0	8	29	0	1	1	204847
4484	0	3	4	0	8	29	0	1	1	25411.3
4484	0	5	2	0	8	29	0	1	1	99573.7
4484	0	5	4	0	8	29	0	1	1	19518.3
4484	0	6	2	0	8	29	0	1	1	82713.4
4484	0	6	4	0	8	29	0	1	1	31415
4484	0	7	4	0	8	29	0	1	1	241875
4484	0	7	2	0	8	29	0	1	1	152535
4484	0	8	2	0	8	29	0	1	1	36870.4
4484	0	8	4	0	8	29	0	1	1	26422.1
4484	0	9	2	0	8	29	0	1	1	92361.5
4484	0	9	4	0	8	29	0	1	1	76256.7
4484	0	10	4	0	8	29	0	1	1	76135.5
4484	0	10	2	0	8	29	0	1	1	59834.2
4488	0	1	5	0	8	29	0	1	1	41537.4
4488	0	2	5	0	8	29	0	1	1	99573.7
4488	0	3	5	0	8	29	0	1	1	62367.8
4488	0	4	5	0	8	29	0	1	1	19518.3
