% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
4176	0	1	9	0	8	29	0	1	1	1.45812e+07
4176	0	2	9	0	8	29	0	1	1	9.23615e+06
4176	0	3	9	0	8	29	0	1	1	7.59379e+06
4176	0	4	9	0	8	29	0	1	1	7.62567e+06
4176	0	5	9	0	8	29	0	1	1	2.40221e+06
4176	0	6	9	0	8	29	0	1	1	2.48379e+06
4176	0	7	9	0	8	29	0	1	1	1.60048e+07
4176	0	8	9	0	8	29	0	1	1	1.67831e+06
4176	0	10	9	0	8	29	0	1	1	1.50488e+08
4480	0	2	1	0	8	29	0	1	1	2.13373e+07
4480	0	2	3	0	8	29	0	1	1	2.04847e+07
4480	0	2	9	0	8	29	0	1	1	9.23615e+06
4480	0	4	1	0	8	29	0	1	1	1.70506e+07
4480	0	4	9	0	8	29	0	1	1	7.62567e+06
4480	0	4	3	0	8	29	0	1	1	2.54113e+06
4480	0	5	3	0	8	29	0	1	1	6.23678e+06
4480	0	5	1	0	8	29	0	1	1	4.15374e+06
4480	0	5	9	0	8	29	0	1	1	2.40221e+06
4480	0	6	1	0	8	29	0	1	1	6.28558e+06
4480	0	6	3	0	8	29	0	1	1	3.4633e+06
4480	0	6	9	0	8	29	0	1	1	2.48379e+06
4480	0	7	1	0	8	29	0	1	1	5.46974e+08
4480	0	7	9	0	8	29	0	1	1	1.60048e+07
4480	0	7	3	0	8	29	0	1	1	5.40751e+06
4480	0	8	1	0	8	29	0	1	1	3.76424e+06
4480	0	8	3	0	8	29	0	1	1	1.91882e+06
4480	0	8	9	0	8	29	0	1	1	1.67831e+06
4480	0	10	9	0	8	29	0	1	1	1.50488e+08
4480	0	10	1	0	8	29	0	1	1	9.98661e+06
4480	0	10	3	0	8	29	0	1	1	5.19314e+06
4484	0	1	2	0	8	29	0	1	1	2.13373e+07
4484	0	1	4	0	8	29	0	1	1	1.70506e+07
4484	0	3	2	0	8	29	0	1	1	2.04847e+07
4484	0	3	4	0	8	29	0	1	1	2.54113e+06
4484	0	5	2	0	8	29	0	1	1	9.95737e+06
4484	0	5	4	0	8	29	0	1	1	1.95183e+06
4484	0	6	2	0	8	29	0	1	1	8.27134e+06
4484	0	6	4	0	8	29	0	1	1	3.1415e+06
4484	0	7	4	0	8	29	0	1	1	2.41875e+07
4484	0	7	2	0	8	29	0	1	1	1.52535e+07
4484	0	8	2	0	8	29	0	1	1	3.68704e+06
4484	0	8	4	0	8	29	0	1	1	2.64221e+06
4484	0	9	2	0	8	29	0	1	1	9.23615e+06
4484	0	9	4	0	8	29	0	1	1	7.62567e+06
4484	0	10	4	0	8	29	0	1	1	7.61355e+06
4484	0	10	2	0	8	29	0	1	1	5.98342e+06
4488	0	1	5	0	8	29	0	1	1	4.15374e+06
4488	0	2	5	0	8	29	0	1	1	9.95737e+06
4488	0	3	5	0	8	29	0	1	1	6.23678e+06
4488	0	4	5	0	8	29	0	1	1	1.95183e+06
4488	0	6	5	0	8	29	0	1	1	1.45181e+07
4488	0	7	5	0	8	29	0	1	1	3.51569e+06
4488	0	8	5	0	8	29	0	1	1	5.29492e+06
4488	0	9	5	0	8	29	0	1	1	2.40221e+06
4488	0	10	5	0	8	29	0	1	1	1.89993e+06
4492	0	1	7	0	8	29	0	1	1	5.46974e+08
4492	0	1	8	0	8	29	0	1	1	3.76424e+06
4492	0	2	7	0	8	29	0	1	1	1.52535e+07
4492	0	2	8	0	8	29	0	1	1	3.68704e+06
4492	0	3	7	0	8	29	0	1	1	5.40751e+06
4492	0	3	8	0	8	29	0	1	1	1.91882e+06
4492	0	4	7	0	8	29	0	1	1	2.41875e+07
4492	0	4	8	0	8	29	0	1	1	2.64221e+06
4492	0	5	8	0	8	29	0	1	1	5.29492e+06
4492	0	5	7	0	8	29	0	1	1	3.51569e+06
4492	0	6	8	0	8	29	0	1	1	2.80759e+07
4492	0	6	7	0	8	29	0	1	1	5.30581e+06
4492	0	9	7	0	8	29	0	1	1	1.60048e+07
4492	0	9	8	0	8	29	0	1	1	1.67831e+06
4492	0	10	7	0	8	29	0	1	1	1.14549e+07
4492	0	10	8	0	8	29	0	1	1	1.44562e+06
4496	0	1	10	0	8	29	0	1	1	9.98661e+06
4496	0	1	6	0	8	29	0	1	1	6.28558e+06
4496	0	2	6	0	8	29	0	1	1	8.27134e+06
4496	0	2	10	0	8	29	0	1	1	5.98342e+06
4496	0	3	10	0	8	29	0	1	1	5.19314e+06
4496	0	3	6	0	8	29	0	1	1	3.4633e+06
4496	0	4	10	0	8	29	0	1	1	7.61355e+06
4496	0	4	6	0	8	29	0	1	1	3.1415e+06
4496	0	5	6	0	8	29	0	1	1	1.45181e+07
4496	0	5	10	0	8	29	0	1	1	1.89993e+06
4496	0	7	10	0	8	29	0	1	1	1.14549e+07
4496	0	7	6	0	8	29	0	1	1	5.30581e+06
4496	0	8	6	0	8	29	0	1	1	2.80759e+07
4496	0	8	10	0	8	29	0	1	1	1.44562e+06
4496	0	9	10	0	8	29	0	1	1	1.50488e+08
4496	0	9	6	0	8	29	0	1	1	2.48379e+06
4800	0	1	3	0	8	29	0	1	1	6.23653e+06
4800	0	1	5	0	8	29	0	1	1	4.15374e+06
4800	0	2	3	0	8	29	0	1	1	2.04847e+07
4800	0	2	5	0	8	29	0	1	1	9.95737e+06
4800	0	4	3	0	8	29	0	1	1	2.54113e+06
4800	0	4	5	0	8	29	0	1	1	1.95183e+06
4800	0	6	5	0	8	29	0	1	1	1.45181e+07
4800	0	6	3	0	8	29	0	1	1	3.4633e+06
4800	0	7	3	0	8	29	0	1	1	5.40751e+06
4800	0	7	5	0	8	29	0	1	1	3.51569e+06
4800	0	8	5	0	8	29	0	1	1	5.29492e+06
4800	0	8	3	0	8	29	0	1	1	1.91882e+06
4800	0	9	3	0	8	29	0	1	1	7.59379e+06
4800	0	9	5	0	8	29	0	1	1	2.40221e+06
4800	0	10	3	0	8	29	0	1	1	5.19314e+06
4800	0	10	5	0	8	29	0	1	1	1.89993e+06
4804	0	1	9	0	8	29	0	1	1	1.45812e+07
4804	0	2	9	0	8	29	0	1	1	9.23615e+06
4804	0	3	9	0	8	29	0	1	1	7.59379e+06
4804	0	4	9	0	8	29	0	1	1	7.62567e+06
4804	0	5	9	0	8	29	0	1	1	2.40221e+06
4804	0	6	9	0	8	29	0	1	1	2.48379e+06
4804	0	7	9	0	8	29	0	1	1	1.60048e+07
4804	0	8	9	0	8	29	0	1	1	1.67831e+06
4804	0	10	9	0	8	29	0	1	1	1.50488e+08
4812	0	3	10	0	8	29	0	1	1	5.19314e+06
4812	0	3	6	0	8	29	0	1	1	3.4633e+06
4812	0	3	4	0	8	29	0	1	1	2.54113e+06
4812	0	3	8	0	8	29	0	1	1	1.91882e+06
4812	0	3	2	0	8	29	0	1	0	8.25063
4812	0	3	1	0	8	29	0	1	0	0.764738
4812	0	5	6	0	8	29	0	1	1	1.45181e+07
4812	0	5	8	0	8	29	0	1	1	5.29492e+06
4812	0	5	4	0	8	29	0	1	1	1.95183e+06
4812	0	5	10	0	8	29	0	1	1	1.89993e+06
4812	0	5	2	0	8	29	0	1	0	6.02151
4812	0	5	1	0	8	29	0	1	0	1.04784
4812	0	7	4	0	8	29	0	1	1	2.41875e+07
4812	0	7	10	0	8	29	0	1	1	1.14549e+07
4812	0	7	6	0	8	29	0	1	1	5.30581e+06
4812	0	7	8	0	8	29	0	1	1	3.41546e+06
4812	0	7	1	0	8	29	0	1	0	90.0736
4812	0	7	2	0	8	29	0	1	0	0.0700491
4812	0	9	10	0	8	29	0	1	1	1.50488e+08
4812	0	9	4	0	8	29	0	1	1	7.62567e+06
4812	0	9	6	0	8	29	0	1	1	2.48379e+06
4812	0	9	8	0	8	29	0	1	1	1.67831e+06
4812	0	9	1	0	8	29	0	1	0	3.96553
4812	0	9	2	0	8	29	0	1	0	1.5911
4816	0	1	7	0	8	29	0	1	1	5.46974e+08
4816	0	2	7	0	8	29	0	1	1	1.52535e+07
4816	0	3	7	0	8	29	0	1	1	5.40751e+06
4816	0	4	7	0	8	29	0	1	1	2.41875e+07
4816	0	5	7	0	8	29	0	1	1	3.51569e+06
4816	0	6	7	0	8	29	0	1	1	5.30581e+06
4816	0	8	7	0	8	29	0	1	1	3.41546e+06
4816	0	9	7	0	8	29	0	1	1	1.60048e+07
4816	0	10	7	0	8	29	0	1	1	1.14549e+07
5120	0	1	7	0	8	29	0	1	1	5.46974e+08
5120	0	1	2	0	8	29	0	1	1	2.13373e+07
5120	0	1	3	0	8	29	0	1	1	6.23653e+06
5120	0	4	7	0	8	29	0	1	1	2.41875e+07
5120	0	4	2	0	8	29	0	1	1	4.75478e+06
5120	0	4	3	0	8	29	0	1	1	2.54113e+06
5120	0	5	2	0	8	29	0	1	1	9.95737e+06
5120	0	5	3	0	8	29	0	1	1	6.23678e+06
5120	0	5	7	0	8	29	0	1	1	3.51569e+06
5120	0	6	2	0	8	29	0	1	1	8.27134e+06
5120	0	6	7	0	8	29	0	1	1	5.30581e+06
5120	0	6	3	0	8	29	0	1	1	3.4633e+06
5120	0	8	2	0	8	29	0	1	1	3.68704e+06
5120	0	8	7	0	8	29	0	1	1	3.41546e+06
5120	0	8	3	0	8	29	0	1	1	1.91882e+06
5120	0	9	7	0	8	29	0	1	1	1.60048e+07
5120	0	9	2	0	8	29	0	1	1	9.23615e+06
5120	0	9	3	0	8	29	0	1	1	7.59379e+06
5120	0	10	7	0	8	29	0	1	1	1.14549e+07
5120	0	10	2	0	8	29	0	1	1	5.98342e+06
5120	0	10	3	0	8	29	0	1	1	5.19314e+06
5128	0	1	9	0	8	29	0	1	1	1.45812e+07
5128	0	1	10	0	8	29	0	1	1	9.98661e+06
5128	0	1	5	0	8	29	0	1	1	4.15374e+06
5128	0	1	8	0	8	29	0	1	1	3.76424e+06
5128	0	2	5	0	8	29	0	1	1	9.95737e+06
5128	0	2	9	0	8	29	0	1	1	9.23615e+06
5128	0	2	10	0	8	29	0	1	1	5.98342e+06
5128	0	2	8	0	8	29	0	1	1	3.68704e+06
5128	0	3	9	0	8	29	0	1	1	7.59379e+06
5128	0	3	5	0	8	29	0	1	1	6.23678e+06
5128	0	3	10	0	8	29	0	1	1	5.19314e+06
5128	0	3	8	0	8	29	0	1	1	1.91882e+06
5128	0	4	9	0	8	29	0	1	1	7.62567e+06
5128	0	4	10	0	8	29	0	1	1	7.61355e+06
5128	0	4	8	0	8	29	0	1	1	2.64221e+06
5128	0	4	5	0	8	29	0	1	1	1.95183e+06
5128	0	6	8	0	8	29	0	1	1	2.80759e+07
5128	0	6	5	0	8	29	0	1	1	1.45181e+07
5128	0	6	9	0	8	29	0	1	1	2.48379e+06
5128	0	6	10	0	8	29	0	1	1	2.02101e+06
5128	0	7	9	0	8	29	0	1	1	1.60048e+07
5128	0	7	10	0	8	29	0	1	1	1.14549e+07
5128	0	7	5	0	8	29	0	1	1	3.51569e+06
5128	0	7	8	0	8	29	0	1	1	3.41546e+06
5132	0	2	1	0	8	29	0	1	1	2.13373e+07
5132	0	2	6	0	8	29	0	1	1	8.27134e+06
5132	0	2	4	0	8	29	0	1	1	4.75478e+06
5132	0	3	1	0	8	29	0	1	1	6.23653e+06
5132	0	3	6	0	8	29	0	1	1	3.4633e+06
5132	0	3	4	0	8	29	0	1	1	2.54113e+06
5132	0	5	6	0	8	29	0	1	1	1.45181e+07
5132	0	5	1	0	8	29	0	1	1	4.15374e+06
5132	0	5	4	0	8	29	0	1	1	1.95183e+06
5132	0	7	1	0	8	29	0	1	1	5.46974e+08
5132	0	7	4	0	8	29	0	1	1	2.41875e+07
5132	0	7	6	0	8	29	0	1	1	5.30581e+06
5132	0	8	6	0	8	29	0	1	1	2.80759e+07
5132	0	8	1	0	8	29	0	1	1	3.76424e+06
5132	0	8	4	0	8	29	0	1	1	2.64221e+06
5132	0	9	1	0	8	29	0	1	1	1.45812e+07
5132	0	9	4	0	8	29	0	1	1	7.62567e+06
5132	0	9	6	0	8	29	0	1	1	2.48379e+06
5132	0	10	1	0	8	29	0	1	1	9.98661e+06
5132	0	10	4	0	8	29	0	1	1	7.61355e+06
5132	0	10	6	0	8	29	0	1	1	2.02101e+06
5440	0	3	10	0	8	29	0	1	1	5.19314e+06
5440	0	3	4	0	8	29	0	1	1	2.54113e+06
5440	0	3	2	0	8	29	0	1	0	8.25063
5440	0	3	1	0	8	29	0	1	0	0.764738
5440	0	5	4	0	8	29	0	1	1	1.95183e+06
5440	0	5	10	0	8	29	0	1	1	1.89993e+06
5440	0	5	2	0	8	29	0	1	0	6.02151
5440	0	5	1	0	8	29	0	1	0	1.04784
5440	0	6	4	0	8	29	0	1	1	3.1415e+06
5440	0	6	10	0	8	29	0	1	1	2.02101e+06
5440	0	6	2	0	8	29	0	1	0	3.30545
5440	0	6	1	0	8	29	0	1	0	1.90884
5440	0	7	4	0	8	29	0	1	1	2.41875e+07
5440	0	7	10	0	8	29	0	1	1	1.14549e+07
5440	0	7	1	0	8	29	0	1	0	90.0736
5440	0	7	2	0	8	29	0	1	0	0.0700491
5440	0	8	4	0	8	29	0	1	1	2.64221e+06
5440	0	8	10	0	8	29	0	1	1	1.44562e+06
5440	0	8	1	0	8	29	0	1	0	2.56448
5440	0	8	2	0	8	29	0	1	0	2.46037
5440	0	9	10	0	8	29	0	1	1	1.50488e+08
5440	0	9	4	0	8	29	0	1	1	7.62567e+06
5440	0	9	1	0	8	29	0	1	0	3.96553
5440	0	9	2	0	8	29	0	1	0	1.5911
5448	0	1	9	0	8	29	0	1	1	1.45812e+07
5448	0	2	9	0	8	29	0	1	1	9.23615e+06
5448	0	3	9	0	8	29	0	1	1	7.59379e+06
5448	0	4	9	0	8	29	0	1	1	7.62567e+06
5448	0	5	9	0	8	29	0	1	1	2.40221e+06
5448	0	6	9	0	8	29	0	1	1	2.48379e+06
5448	0	7	9	0	8	29	0	1	1	1.60048e+07
5448	0	8	9	0	8	29	0	1	1	1.67831e+06
5448	0	10	9	0	8	29	0	1	1	1.50488e+08
5452	0	1	7	0	8	29	0	1	1	5.46974e+08
5452	0	1	3	0	8	29	0	1	1	6.23653e+06
5452	0	2	3	0	8	29	0	1	1	2.04847e+07
5452	0	2	7	0	8	29	0	1	1	1.52535e+07
5452	0	4	7	0	8	29	0	1	1	2.41875e+07
5452	0	4	3	0	8	29	0	1	1	2.54113e+06
5452	0	5	3	0	8	29	0	1	1	6.23678e+06
5452	0	5	7	0	8	29	0	1	1	3.51569e+06
5452	0	6	7	0	8	29	0	1	1	5.30581e+06
5452	0	6	3	0	8	29	0	1	1	3.4633e+06
5452	0	8	7	0	8	29	0	1	1	3.41546e+06
5452	0	8	3	0	8	29	0	1	1	1.91882e+06
5452	0	9	7	0	8	29	0	1	1	1.60048e+07
5452	0	9	3	0	8	29	0	1	1	7.59379e+06
5452	0	10	7	0	8	29	0	1	1	1.14549e+07
5452	0	10	3	0	8	29	0	1	1	5.19314e+06
5456	0	1	6	0	8	29	0	1	1	6.28558e+06
5456	0	1	5	0	8	29	0	1	1	4.15374e+06
5456	0	1	8	0	8	29	0	1	1	3.76424e+06
5456	0	2	5	0	8	29	0	1	1	9.95737e+06
5456	0	2	6	0	8	29	0	1	1	8.27134e+06
5456	0	2	8	0	8	29	0	1	1	3.68704e+06
5456	0	3	5	0	8	29	0	1	1	6.23678e+06
5456	0	3	6	0	8	29	0	1	1	3.4633e+06
5456	0	3	8	0	8	29	0	1	1	1.91882e+06
5456	0	4	6	0	8	29	0	1	1	3.1415e+06
5456	0	4	8	0	8	29	0	1	1	2.64221e+06
5456	0	4	5	0	8	29	0	1	1	1.95183e+06
5456	0	7	6	0	8	29	0	1	1	5.30581e+06
5456	0	7	5	0	8	29	0	1	1	3.51569e+06
5456	0	7	8	0	8	29	0	1	1	3.41546e+06
5456	0	9	6	0	8	29	0	1	1	2.48379e+06
5456	0	9	5	0	8	29	0	1	1	2.40221e+06
5456	0	9	8	0	8	29	0	1	1	1.67831e+06
5456	0	10	6	0	8	29	0	1	1	2.02101e+06
5456	0	10	5	0	8	29	0	1	1	1.89993e+06
5456	0	10	8	0	8	29	0	1	1	1.44562e+06
5760	0	1	7	0	8	29	0	1	1	5.46974e+08
5760	0	1	4	0	8	29	0	1	1	1.70506e+07
5760	0	1	5	0	8	29	0	1	1	4.15374e+06
5760	0	1	2	0	8	29	0	1	0	4.28019
5760	0	1	6	0	8	29	0	1	0	0.572595
5760	0	1	3	0	8	29	0	1	0	0.567118
5760	0	8	5	0	8	29	0	1	1	5.29492e+06
5760	0	8	7	0	8	29	0	1	1	3.41546e+06
5760	0	8	4	0	8	29	0	1	1	2.64221e+06
5760	0	8	6	0	8	29	0	1	0	12.5803
5760	0	8	2	0	8	29	0	1	0	0.308769
5760	0	8	3	0	8	29	0	1	0	0.151745
5760	0	9	7	0	8	29	0	1	1	1.60048e+07
5760	0	9	4	0	8	29	0	1	1	7.62567e+06
5760	0	9	5	0	8	29	0	1	1	2.40221e+06
5760	0	9	2	0	8	29	0	1	0	2.30216
5760	0	9	3	0	8	29	0	1	0	1.62754
5760	0	9	6	0	8	29	0	1	0	0.370708
5760	0	10	7	0	8	29	0	1	1	1.14549e+07
5760	0	10	4	0	8	29	0	1	1	7.61355e+06
5760	0	10	5	0	8	29	0	1	1	1.89993e+06
5760	0	10	2	0	8	29	0	1	0	2.08336
5760	0	10	3	0	8	29	0	1	0	1.62967
5760	0	10	6	0	8	29	0	1	0	0.454214
5764	0	1	9	0	8	29	0	1	1	1.45812e+07
5764	0	1	8	0	8	29	0	1	1	3.76424e+06
5764	0	2	9	0	8	29	0	1	1	9.23615e+06
5764	0	2	8	0	8	29	0	1	1	3.68704e+06
5764	0	3	9	0	8	29	0	1	1	7.59379e+06
5764	0	3	8	0	8	29	0	1	1	1.91882e+06
5764	0	4	9	0	8	29	0	1	1	7.62567e+06
5764	0	4	8	0	8	29	0	1	1	2.64221e+06
5764	0	5	8	0	8	29	0	1	1	5.29492e+06
5764	0	5	9	0	8	29	0	1	1	2.40221e+06
5764	0	6	8	0	8	29	0	1	1	2.80759e+07
5764	0	6	9	0	8	29	0	1	1	2.48379e+06
5764	0	7	9	0	8	29	0	1	1	1.60048e+07
5764	0	7	8	0	8	29	0	1	1	3.41546e+06
5764	0	10	9	0	8	29	0	1	1	1.50488e+08
5764	0	10	8	0	8	29	0	1	1	1.44562e+06
5768	0	2	1	0	8	29	0	1	1	2.13373e+07
5768	0	2	10	0	8	29	0	1	1	5.98342e+06
5768	0	3	1	0	8	29	0	1	1	6.23653e+06
5768	0	3	10	0	8	29	0	1	1	5.19314e+06
5768	0	4	1	0	8	29	0	1	1	1.70506e+07
5768	0	4	10	0	8	29	0	1	1	7.61355e+06
5768	0	5	1	0	8	29	0	1	1	4.15374e+06
5768	0	5	10	0	8	29	0	1	1	1.89993e+06
5768	0	6	1	0	8	29	0	1	1	6.28558e+06
5768	0	6	10	0	8	29	0	1	1	2.02101e+06
5768	0	7	1	0	8	29	0	1	1	5.46974e+08
5768	0	7	10	0	8	29	0	1	1	1.14549e+07
5768	0	8	1	0	8	29	0	1	1	3.76424e+06
5768	0	8	10	0	8	29	0	1	1	1.44562e+06
5768	0	9	10	0	8	29	0	1	1	1.50488e+08
5768	0	9	1	0	8	29	0	1	1	1.45812e+07
6080	0	1	9	0	8	29	0	1	1	1.45812e+07
6080	0	1	5	0	8	29	0	1	1	4.15374e+06
6080	0	2	5	0	8	29	0	1	1	9.95737e+06
6080	0	2	9	0	8	29	0	1	1	9.23615e+06
6080	0	3	9	0	8	29	0	1	1	7.59379e+06
6080	0	3	5	0	8	29	0	1	1	6.23678e+06
6080	0	4	9	0	8	29	0	1	1	7.62567e+06
6080	0	4	5	0	8	29	0	1	1	1.95183e+06
6080	0	6	5	0	8	29	0	1	1	1.45181e+07
6080	0	6	9	0	8	29	0	1	1	2.48379e+06
6080	0	7	9	0	8	29	0	1	1	1.60048e+07
6080	0	7	5	0	8	29	0	1	1	3.51569e+06
6080	0	8	5	0	8	29	0	1	1	5.29492e+06
6080	0	8	9	0	8	29	0	1	1	1.67831e+06
6080	0	10	9	0	8	29	0	1	1	1.50488e+08
6080	0	10	5	0	8	29	0	1	1	1.89993e+06
6084	0	1	4	0	8	29	0	1	0	3.42029
6084	0	1	6	0	8	29	0	1	0	0.677999
6084	0	1	3	0	8	29	0	1	0	0.671294
6084	0	2	3	0	8	29	0	1	0	3.95017
6084	0	2	6	0	8	29	0	1	0	0.82318
6084	0	2	4	0	8	29	0	1	0	0.415337
6084	0	5	6	0	8	29	0	1	0	4.45348
6084	0	5	3	0	8	29	0	1	0	0.951192
6084	0	5	4	0	8	29	0	1	0	0.236223
6084	0	7	4	0	8	29	0	1	0	5.6711
6084	0	7	3	0	8	29	0	1	0	0.460546
6084	0	7	6	0	8	29	0	1	0	0.450332
6084	0	8	6	0	8	29	0	1	0	15.4622
6084	0	8	4	0	8	29	0	1	0	0.221271
6084	0	8	3	0	8	29	0	1	0	0.156906
6084	0	9	4	0	8	29	0	1	0	1.90073
6084	0	9	3	0	8	29	0	1	0	1.88682
6084	0	9	6	0	8	29	0	1	0	0.409936
6084	0	10	4	0	8	29	0	1	0	2.65095
6084	0	10	3	0	8	29	0	1	0	1.35394
6084	0	10	6	0	8	29	0	1	0	0.396399
6088	0	2	1	0	8	29	0	1	1	2.13373e+07
6088	0	3	1	0	8	29	0	1	1	6.23653e+06
6088	0	4	1	0	8	29	0	1	1	1.70506e+07
6088	0	5	1	0	8	29	0	1	1	4.15374e+06
6088	0	6	1	0	8	29	0	1	1	6.28558e+06
6088	0	7	1	0	8	29	0	1	1	5.46974e+08
6088	0	8	1	0	8	29	0	1	1	3.76424e+06
6088	0	9	1	0	8	29	0	1	1	1.45812e+07
6088	0	10	1	0	8	29	0	1	1	9.98661e+06
6092	0	1	2	0	8	29	0	1	1	2.13373e+07
6092	0	1	10	0	8	29	0	1	1	9.98661e+06
6092	0	3	2	0	8	29	0	1	1	2.04847e+07
6092	0	3	10	0	8	29	0	1	1	5.19314e+06
6092	0	4	10	0	8	29	0	1	1	7.61355e+06
6092	0	4	2	0	8	29	0	1	1	4.75478e+06
6092	0	5	2	0	8	29	0	1	1	9.95737e+06
6092	0	5	10	0	8	29	0	1	1	1.89993e+06
6092	0	6	2	0	8	29	0	1	1	8.27134e+06
6092	0	6	10	0	8	29	0	1	1	2.02101e+06
6092	0	7	2	0	8	29	0	1	1	1.52535e+07
6092	0	7	10	0	8	29	0	1	1	1.14549e+07
6092	0	8	2	0	8	29	0	1	1	3.68704e+06
6092	0	8	10	0	8	29	0	1	1	1.44562e+06
6092	0	9	10	0	8	29	0	1	1	1.50488e+08
6092	0	9	2	0	8	29	0	1	1	9.23615e+06
6096	0	1	7	0	8	29	0	1	1	5.46974e+08
6096	0	1	8	0	8	29	0	1	1	3.76424e+06
6096	0	2	7	0	8	29	0	1	1	1.52535e+07
6096	0	2	8	0	8	29	0	1	1	3.68704e+06
6096	0	3	7	0	8	29	0	1	1	5.40751e+06
6096	0	3	8	0	8	29	0	1	1	1.91882e+06
6096	0	4	7	0	8	29	0	1	1	2.41875e+07
6096	0	4	8	0	8	29	0	1	1	2.64221e+06
6096	0	5	8	0	8	29	0	1	1	5.29492e+06
6096	0	5	7	0	8	29	0	1	1	3.51569e+06
6096	0	6	8	0	8	29	0	1	1	2.80759e+07
6096	0	6	7	0	8	29	0	1	1	5.30581e+06
6096	0	9	7	0	8	29	0	1	1	1.60048e+07
6096	0	9	8	0	8	29	0	1	1	1.67831e+06
6096	0	10	7	0	8	29	0	1	1	1.14549e+07
6096	0	10	8	0	8	29	0	1	1	1.44562e+06
6400	0	1	3	0	8	29	0	1	1	6.23653e+06
6400	0	1	8	0	8	29	0	1	1	3.76424e+06
6400	0	2	3	0	8	29	0	1	1	2.04847e+07
6400	0	2	8	0	8	29	0	1	1	3.68704e+06
6400	0	4	8	0	8	29	0	1	1	2.64221e+06
6400	0	4	3	0	8	29	0	1	1	2.54113e+06
6400	0	5	3	0	8	29	0	1	1	6.23678e+06
6400	0	5	8	0	8	29	0	1	1	5.29492e+06
6400	0	6	8	0	8	29	0	1	1	2.80759e+07
6400	0	6	3	0	8	29	0	1	1	3.4633e+06
6400	0	7	3	0	8	29	0	1	1	5.40751e+06
6400	0	7	8	0	8	29	0	1	1	3.41546e+06
6400	0	9	3	0	8	29	0	1	1	7.59379e+06
6400	0	9	8	0	8	29	0	1	1	1.67831e+06
6400	0	10	3	0	8	29	0	1	1	5.19314e+06
6400	0	10	8	0	8	29	0	1	1	1.44562e+06
6404	0	1	4	0	8	29	0	1	1	1.70506e+07
6404	0	1	9	0	8	29	0	1	1	1.45812e+07
6404	0	2	9	0	8	29	0	1	1	9.23615e+06
6404	0	2	4	0	8	29	0	1	1	4.75478e+06
6404	0	3	9	0	8	29	0	1	1	7.59379e+06
6404	0	3	4	0	8	29	0	1	1	2.54113e+06
6404	0	5	9	0	8	29	0	1	1	2.40221e+06
6404	0	5	4	0	8	29	0	1	1	1.95183e+06
6404	0	6	4	0	8	29	0	1	1	3.1415e+06
6404	0	6	9	0	8	29	0	1	1	2.48379e+06
6404	0	7	4	0	8	29	0	1	1	2.41875e+07
6404	0	7	9	0	8	29	0	1	1	1.60048e+07
6404	0	8	4	0	8	29	0	1	1	2.64221e+06
6404	0	8	9	0	8	29	0	1	1	1.67831e+06
6404	0	10	9	0	8	29	0	1	1	1.50488e+08
6404	0	10	4	0	8	29	0	1	1	7.61355e+06
6408	0	1	6	0	8	29	0	1	1	6.28558e+06
6408	0	2	6	0	8	29	0	1	1	8.27134e+06
6408	0	3	6	0	8	29	0	1	1	3.4633e+06
6408	0	4	6	0	8	29	0	1	1	3.1415e+06
6408	0	5	6	0	8	29	0	1	1	1.45181e+07
6408	0	7	6	0	8	29	0	1	1	5.30581e+06
6408	0	8	6	0	8	29	0	1	1	2.80759e+07
6408	0	9	6	0	8	29	0	1	1	2.48379e+06
6408	0	10	6	0	8	29	0	1	1	2.02101e+06
6412	0	2	1	0	8	29	0	1	1	2.13373e+07
6412	0	2	7	0	8	29	0	1	1	1.52535e+07
6412	0	2	5	0	8	29	0	1	1	9.95737e+06
6412	0	3	5	0	8	29	0	1	1	6.23678e+06
6412	0	3	1	0	8	29	0	1	1	6.23653e+06
6412	0	3	7	0	8	29	0	1	1	5.40751e+06
6412	0	4	7	0	8	29	0	1	1	2.41875e+07
6412	0	4	1	0	8	29	0	1	1	1.70506e+07
6412	0	4	5	0	8	29	0	1	1	1.95183e+06
6412	0	6	5	0	8	29	0	1	1	1.45181e+07
6412	0	6	1	0	8	29	0	1	1	6.28558e+06
6412	0	6	7	0	8	29	0	1	1	5.30581e+06
6412	0	8	5	0	8	29	0	1	1	5.29492e+06
6412	0	8	1	0	8	29	0	1	1	3.76424e+06
6412	0	8	7	0	8	29	0	1	1	3.41546e+06
6412	0	9	7	0	8	29	0	1	1	1.60048e+07
6412	0	9	1	0	8	29	0	1	1	1.45812e+07
6412	0	9	5	0	8	29	0	1	1	2.40221e+06
6412	0	10	7	0	8	29	0	1	1	1.14549e+07
6412	0	10	1	0	8	29	0	1	1	9.98661e+06
6412	0	10	5	0	8	29	0	1	1	1.89993e+06
6416	0	1	2	0	8	29	0	1	1	2.13373e+07
6416	0	1	10	0	8	29	0	1	1	9.98661e+06
6416	0	3	2	0	8	29	0	1	1	2.04847e+07
6416	0	3	10	0	8	29	0	1	1	5.19314e+06
6416	0	4	10	0	8	29	0	1	1	7.61355e+06
6416	0	4	2	0	8	29	0	1	1	4.75478e+06
6416	0	5	2	0	8	29	0	1	1	9.95737e+06
6416	0	5	10	0	8	29	0	1	1	1.89993e+06
6416	0	6	2	0	8	29	0	1	1	8.27134e+06
